crm_name,crm_address,crm_postcode,crm_city,siret_candidate,score,candidate_name,candidate_addr,candidate_city,candidate_postcode,candidate_insee,rank,shap
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,32099119300014,0.9686691761016846,ASS SPORTIVE COLLEGE RENE CASSIN,CHEMIN DES ROMANETTES,CORBAS,69960,69273,2,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,48392159900013,0.9281570315361023,16 R DU COLLEGE,19 ROUTE DE SAINT SYMPHORIEN D'OZON,CORBAS,69960,69273,3,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,48392159900013,0.9281570315361023,16 R DU COLLEGE,19 ROUTE DE SAINT SYMPHORIEN D'OZON,CORBAS,69960,69273,3,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,32099120100015,0.8826672434806824,FOYER SOCIO EDUCATIF DU COLLEGE RENE CASSIN,CHEMIN DES ROMANETTES,CORBAS,69960,69273,4,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,32099120100015,0.8826672434806824,FOYER SOCIO EDUCATIF DU COLLEGE RENE CASSIN,CHEMIN DES ROMANETTES,CORBAS,69960,69273,4,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,90388573900016,0.3257840871810913,ASSOCIATION SPORTIVE DU COLLEGE DE CORBAS,CHEMIN DES ROMANETTES,CORBAS,69960,69273,5,
CORBAS - COLLEGE CASSIN,chemin des Romanettes,69960,CORBAS,90388573900016,0.3257840871810913,ASSOCIATION SPORTIVE DU COLLEGE DE CORBAS,CHEMIN DES ROMANETTES,CORBAS,69960,69273,5,
CORETEC CONCEPTION REALISAT,64 Avenue des Bruyères,69150,DECINES-CHARPIEU,41940199700038,0.9994169473648071,CORETEC,64 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,1,
CORETEC CONCEPTION REALISAT,64 Avenue des Bruyères,69150,DECINES-CHARPIEU,41940199700046,0.9935358762741089,CORETEC,47 AVENUE DES BRUYERES,DECINES-CHARPIEU,69150,69275,2,
CORETEC CONCEPTION REALISAT,64 Avenue des Bruyères,69150,DECINES-CHARPIEU,39479066100018,0.9585850834846497,PUBLI CONCEPT COMMUNICATION GRAPHIQUE,54 RUE RASPAIL,DECINES-CHARPIEU,69150,69275,3,
CORETEC CONCEPTION REALISAT,64 Avenue des Bruyères,69150,DECINES-CHARPIEU,83057263200016,0.9188944101333618,INOVIA CONCEPT,42 RUE VAUCANSON,DECINES-CHARPIEU,69150,69275,4,
CORETEC CONCEPTION REALISAT,64 Avenue des Bruyères,69150,DECINES-CHARPIEU,82148118100021,0.8527899980545044,PAYSAGE CONCEPT,34 RUE FRANCISCO FERRER,DECINES-CHARPIEU,69150,69275,5,
COTE FRAIS DISTRIBUTION,17 Rue Du Vercors,69960,CORBAS,79143049900032,0.9997391104698181,COTE FRAIS DISTRIBUTION LYON,17 RUE DU VERCORS,CORBAS,69960,69273,1,
COTE FRAIS DISTRIBUTION,17 Rue Du Vercors,69960,CORBAS,49246772500056,0.9993751645088196,COTE FRAIS DISTRIBUTION,17 RUE DU VERCORS,CORBAS,69960,69273,2,
COTE FRAIS DISTRIBUTION,17 Rue Du Vercors,69960,CORBAS,97951603600030,0.9922153353691101,FRESH DISTRIBUTION,17 RUE DU VERCORS,CORBAS,69960,69273,3,
COTE FRAIS DISTRIBUTION,17 Rue Du Vercors,69960,CORBAS,38760403600013,0.9392102360725403,DU CHEMIN DE LA COTE,11 RUE FREDERIC CHOPIN,CORBAS,69960,69273,4,
COTE FRAIS DISTRIBUTION,17 Rue Du Vercors,69960,CORBAS,80385563400025,0.8564097285270691,DUPESSEY DISTRIBUTION,3 AVENUE DU 24 AOUT 1944,CORBAS,69960,69273,5,
COULEUR PRIMEUR,69 Rue Marcel Merieux,69960,CORBAS,42037022300034,0.9993863105773926,COULEURS PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,1,
COULEUR PRIMEUR,69 Rue Marcel Merieux,69960,CORBAS,50062848200027,0.9942817687988281,MARCHE DE CORBAS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,2,
COULEUR PRIMEUR,69 Rue Marcel Merieux,69960,CORBAS,97250554900022,0.9931818842887878,MILAN PRIMEURS,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,3,
COULEUR PRIMEUR,69 Rue Marcel Merieux,69960,CORBAS,78015368000076,0.9928230047225952,VINDRY,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,4,
COULEUR PRIMEUR,69 Rue Marcel Merieux,69960,CORBAS,83946918600010,0.9845225811004639,ELYA,69 RUE MARCEL MERIEUX,CORBAS,69960,69273,5,
DAD,7 Avenue de Montmartin,69960,CORBAS,89766474400025,0.9989734888076782,DAD,7 AVENUE DE MONTMARTIN,CORBAS,69960,69273,1,
DAD,7 Avenue de Montmartin,69960,CORBAS,51359179200058,0.9553013443946838,MY INVEST CONSULTING,7 AVENUE DE MONTMARTIN,CORBAS,69960,69273,2,
DAD,7 Avenue de Montmartin,69960,CORBAS,52224113200037,0.9528307914733887,DENERGIE,7 AVENUE DE MONTMARTIN,CORBAS,69960,69273,3,
DAD,7 Avenue de Montmartin,69960,CORBAS,87910748000037,0.9328746795654297,RY2C,7 AVENUE DE MONTMARTIN,CORBAS,69960,69273,4,
DAD,7 Avenue de Montmartin,69960,CORBAS,89235029900012,0.9299297332763672,D BRO,7 AVENUE DE MONTMARTIN,CORBAS,69960,69273,5,
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,30327422900051,0.9997352957725525,DASIR,5 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,1,
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,30327422900077,0.9466373324394226,DASIR,85 RUE ELISEE RECLUS,DECINES-CHARPIEU,69150,69275,2,
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,30327422900085,0.9342424869537354,DASIR,91 AVENUE FRANKLIN ROOSEVELT,DECINES-CHARPIEU,69150,69275,3,
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,80343566800014,0.6979548931121826,YAPALA,5 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,4,
DASIR (Dépot Auto Sport Industrie Rhodanien),5 Rue de Catalogne,69150,DECINES CHARPIEU,47893595000020,0.5866245031356812,ALPAYA,5 RUE DE CATALOGNE,DECINES-CHARPIEU,69150,69275,5,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,19691495600012,0.9996604919433594,CLG,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,1,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,19691495600012,0.9996604919433594,CLG,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,1,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,53239583700018,0.9668074250221252,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,53239583700018,0.9668074250221252,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,19692157100010,0.9514957070350647,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,19692157100010,0.9514957070350647,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,50898280800018,0.9348527789115906,ASSOCIATION SPORTIVE DU COLLEGE MARYSE BASTIE,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,4,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,50898280800018,0.9348527789115906,ASSOCIATION SPORTIVE DU COLLEGE MARYSE BASTIE,107 RUE EMILE ZOLA,DECINES-CHARPIEU,69150,69275,4,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES CHARPIEU,53300386900013,0.8866317868232727,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,5,
DECINES - COLLEGE BASTIE,107-115 rue Emile Zola,69150,DECINES-CHARPIEU,53300386900013,0.8866317868232727,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,5,
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,19692157100010,0.9963322281837463,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,1,
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES-CHARPIEU,19692157100010,0.9963322281837463,CLG,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,1,
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,53239583700018,0.9885128736495972,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES-CHARPIEU,53239583700018,0.9885128736495972,FOYER SOCIO EDUCATIF DU COLLEGE GEORGES BRASSENS,17 AVENUE SALVADOR ALLENDE,DECINES-CHARPIEU,69150,69275,2,
DECINES - COLLEGE BRASSENS,17 AVENUE SALVADOR ALLENDE,69150,DECINES CHARPIEU,53300386900013,0.9811413288116455,ASSOCIATION SPORTIVE DU COLLEGE GEORGES BRASSENS,50 RUE SULLY,DECINES-CHARPIEU,69150,69275,3,
